employee_id,event_id,date,status,format
E150,EV012,2026-07-15,skipped,workshop
E150,EV013,2026-08-15,skipped,course
E151,EV031,2024-09-15,completed,course
E151,EV032,2024-10-15,skipped,course
E151,EV033,2024-11-15,skipped,course
E151,EV034,2024-12-15,completed,mentoring
E151,EV035,2025-01-15,skipped,mentoring
E151,EV036,2025-02-15,skipped,mentoring
E151,EV037,2025-03-15,completed,workshop
E151,EV038,2025-04-15,skipped,workshop
E151,EV039,2025-05-15,skipped,workshop
E151,EV040,2025-06-15,completed,course
E151,EV001,2025-07-15,skipped,workshop
E151,EV002,2025-08-15,skipped,workshop
E151,EV003,2025-09-15,completed,workshop
E151,EV004,2025-10-15,skipped,course
E151,EV005,2025-11-15,skipped,course
E151,EV006,2025-12-15,completed,course
E151,EV007,2026-01-15,skipped,mentoring
E151,EV008,2026-02-15,skipped,mentoring
E151,EV009,2026-03-15,completed,mentoring
E151,EV010,2026-04-15,skipped,workshop
E151,EV011,2026-05-15,skipped,workshop
E151,EV012,2026-06-15,completed,workshop
E151,EV013,2026-07-15,skipped,course
E151,EV014,2026-08-15,skipped,course
E152,EV032,2024-09-15,completed,course
E152,EV033,2024-10-15,skipped,course
E152,EV034,2024-11-15,skipped,mentoring
E152,EV035,2024-12-15,completed,mentoring
E152,EV036,2025-01-15,skipped,mentoring
E152,EV037,2025-02-15,skipped,workshop
E152,EV038,2025-03-15,completed,workshop
E152,EV039,2025-04-15,skipped,workshop
E152,EV040,2025-05-15,skipped,course
E152,EV001,2025-06-15,completed,workshop
E152,EV002,2025-07-15,skipped,workshop
E152,EV003,2025-08-15,skipped,workshop
E152,EV004,2025-09-15,completed,course
E152,EV005,2025-10-15,skipped,course
E152,EV006,2025-11-15,skipped,course
E152,EV007,2025-12-15,completed,mentoring
E152,EV008,2026-01-15,skipped,mentoring
E152,EV009,2026-02-15,skipped,mentoring
E152,EV010,2026-03-15,completed,workshop
E152,EV011,2026-04-15,skipped,workshop
E152,EV012,2026-05-15,skipped,workshop
E152,EV013,2026-06-15,completed,course
E152,EV014,2026-07-15,skipped,course
E152,EV015,2026-08-15,skipped,course
E153,EV033,2024-09-15,completed,course
E153,EV034,2024-10-15,skipped,mentoring
E153,EV035,2024-11-15,skipped,mentoring
E153,EV036,2024-12-15,completed,mentoring
E153,EV037,2025-01-15,skipped,workshop
E153,EV038,2025-02-15,skipped,workshop
E153,EV039,2025-03-15,completed,workshop
E153,EV040,2025-04-15,skipped,course
E153,EV001,2025-05-15,skipped,workshop
E153,EV002,2025-06-15,completed,workshop
E153,EV003,2025-07-15,skipped,workshop
E153,EV004,2025-08-15,skipped,course
E153,EV005,2025-09-15,completed,course
E153,EV006,2025-10-15,skipped,course
E153,EV007,2025-11-15,skipped,mentoring
E153,EV008,2025-12-15,completed,mentoring
E153,EV009,2026-01-15,skipped,mentoring
E153,EV010,2026-02-15,skipped,workshop
E153,EV011,2026-03-15,completed,workshop
E153,EV012,2026-04-15,skipped,workshop
E153,EV013,2026-05-15,skipped,course
E153,EV014,2026-06-15,completed,course
E153,EV015,2026-07-15,skipped,course
E153,EV016,2026-08-15,skipped,mentoring
E154,EV034,2024-09-15,completed,mentoring
E154,EV035,2024-10-15,skipped,mentoring
E154,EV036,2024-11-15,skipped,mentoring
E154,EV037,2024-12-15,completed,workshop
E154,EV038,2025-01-15,skipped,workshop
E154,EV039,2025-02-15,skipped,workshop
E154,EV040,2025-03-15,completed,course
E154,EV001,2025-04-15,skipped,workshop
E154,EV002,2025-05-15,skipped,workshop
E154,EV003,2025-06-15,completed,workshop
E154,EV004,2025-07-15,skipped,course
E154,EV005,2025-08-15,skipped,course
E154,EV006,2025-09-15,completed,course
E154,EV007,2025-10-15,skipped,mentoring
E154,EV008,2025-11-15,skipped,mentoring
E154,EV009,2025-12-15,completed,mentoring
E154,EV010,2026-01-15,skipped,workshop
E154,EV011,2026-02-15,skipped,workshop
E154,EV012,2026-03-15,completed,workshop
E154,EV013,2026-04-15,skipped,course
E154,EV014,2026-05-15,skipped,course
E154,EV015,2026-06-15,completed,course
E154,EV016,2026-07-15,skipped,mentoring
E154,EV017,2026-08-15,skipped,mentoring
E155,EV035,2024-09-15,completed,mentoring
E155,EV036,2024-10-15,skipped,mentoring
E155,EV037,2024-11-15,skipped,workshop
E155,EV038,2024-12-15,completed,workshop
E155,EV039,2025-01-15,skipped,workshop
E155,EV040,2025-02-15,skipped,course
E155,EV001,2025-03-15,completed,workshop
E155,EV002,2025-04-15,skipped,workshop
E155,EV003,2025-05-15,skipped,workshop
E155,EV004,2025-06-15,completed,course
E155,EV005,2025-07-15,skipped,course
E155,EV006,2025-08-15,skipped,course
E155,EV007,2025-09-15,completed,mentoring
E155,EV008,2025-10-15,skipped,mentoring
E155,EV009,2025-11-15,skipped,mentoring
E155,EV010,2025-12-15,completed,workshop
E155,EV011,2026-01-15,skipped,workshop
E155,EV012,2026-02-15,skipped,workshop
E155,EV013,2026-03-15,completed,course
E155,EV014,2026-04-15,skipped,course
E155,EV015,2026-05-15,skipped,course
E155,EV016,2026-06-15,completed,mentoring
E155,EV017,2026-07-15,skipped,mentoring
E155,EV018,2026-08-15,skipped,mentoring
E156,EV036,2024-09-15,completed,mentoring
E156,EV037,2024-10-15,skipped,workshop
E156,EV038,2024-11-15,skipped,workshop
E156,EV039,2024-12-15,completed,workshop
E156,EV040,2025-01-15,skipped,course
E156,EV001,2025-02-15,skipped,workshop
E156,EV002,2025-03-15,completed,workshop
E156,EV003,2025-04-15,skipped,workshop
E156,EV004,2025-05-15,skipped,course
E156,EV005,2025-06-15,completed,course
E156,EV006,2025-07-15,skipped,course
E156,EV007,2025-08-15,skipped,mentoring
E156,EV008,2025-09-15,completed,mentoring
E156,EV009,2025-10-15,skipped,mentoring
E156,EV010,2025-11-15,skipped,workshop
E156,EV011,2025-12-15,completed,workshop
E156,EV012,2026-01-15,skipped,workshop
E156,EV013,2026-02-15,skipped,course
E156,EV014,2026-03-15,completed,course
E156,EV015,2026-04-15,skipped,course
E156,EV016,2026-05-15,skipped,mentoring
E156,EV017,2026-06-15,completed,mentoring
E156,EV018,2026-07-15,skipped,mentoring
E156,EV019,2026-08-15,skipped,workshop
E157,EV037,2024-09-15,completed,workshop
E157,EV038,2024-10-15,skipped,workshop
E157,EV039,2024-11-15,skipped,workshop
E157,EV040,2024-12-15,completed,course
E157,EV001,2025-01-15,skipped,workshop
E157,EV002,2025-02-15,skipped,workshop
E157,EV003,2025-03-15,completed,workshop
E157,EV004,2025-04-15,skipped,course
E157,EV005,2025-05-15,skipped,course
E157,EV006,2025-06-15,completed,course
E157,EV007,2025-07-15,skipped,mentoring
E157,EV008,2025-08-15,skipped,mentoring
E157,EV009,2025-09-15,completed,mentoring
E157,EV010,2025-10-15,skipped,workshop
E157,EV011,2025-11-15,skipped,workshop
E157,EV012,2025-12-15,completed,workshop
E157,EV013,2026-01-15,skipped,course
E157,EV014,2026-02-15,skipped,course
E157,EV015,2026-03-15,completed,course
E157,EV016,2026-04-15,skipped,mentoring
E157,EV017,2026-05-15,skipped,mentoring
E157,EV018,2026-06-15,completed,mentoring
E157,EV019,2026-07-15,skipped,workshop
E157,EV020,2026-08-15,skipped,workshop
E158,EV038,2024-09-15,completed,workshop
E158,EV039,2024-10-15,skipped,workshop
E158,EV040,2024-11-15,skipped,course
E158,EV001,2024-12-15,completed,workshop
E158,EV002,2025-01-15,skipped,workshop
E158,EV003,2025-02-15,skipped,workshop
E158,EV004,2025-03-15,completed,course
E158,EV005,2025-04-15,skipped,course
E158,EV006,2025-05-15,skipped,course
E158,EV007,2025-06-15,completed,mentoring
E158,EV008,2025-07-15,skipped,mentoring
E158,EV009,2025-08-15,skipped,mentoring
E158,EV010,2025-09-15,completed,workshop
E158,EV011,2025-10-15,skipped,workshop
E158,EV012,2025-11-15,skipped,workshop
E158,EV013,2025-12-15,completed,course
E158,EV014,2026-01-15,skipped,course
E158,EV015,2026-02-15,skipped,course
E158,EV016,2026-03-15,completed,mentoring
E158,EV017,2026-04-15,skipped,mentoring
E158,EV018,2026-05-15,skipped,mentoring
E158,EV019,2026-06-15,completed,workshop
E158,EV020,2026-07-15,skipped,workshop
E158,EV021,2026-08-15,skipped,workshop
E159,EV039,2024-09-15,completed,workshop
E159,EV040,2024-10-15,skipped,course
E159,EV001,2024-11-15,skipped,workshop
E159,EV002,2024-12-15,completed,workshop
E159,EV003,2025-01-15,skipped,workshop
E159,EV004,2025-02-15,skipped,course
E159,EV005,2025-03-15,completed,course
E159,EV006,2025-04-15,skipped,course
E159,EV007,2025-05-15,skipped,mentoring
E159,EV008,2025-06-15,completed,mentoring
E159,EV009,2025-07-15,skipped,mentoring
E159,EV010,2025-08-15,skipped,workshop
E159,EV011,2025-09-15,completed,workshop
E159,EV012,2025-10-15,skipped,workshop
E159,EV013,2025-11-15,skipped,course
E159,EV014,2025-12-15,completed,course
E159,EV015,2026-01-15,skipped,course
E159,EV016,2026-02-15,skipped,mentoring
E159,EV017,2026-03-15,completed,mentoring
E159,EV018,2026-04-15,skipped,mentoring
E159,EV019,2026-05-15,skipped,workshop
E159,EV020,2026-06-15,completed,workshop
E159,EV021,2026-07-15,skipped,workshop
E159,EV022,2026-08-15,skipped,course
E160,EV040,2024-09-15,completed,course
E160,EV001,2024-10-15,skipped,workshop
E160,EV002,2024-11-15,skipped,workshop
E160,EV003,2024-12-15,completed,workshop
E160,EV004,2025-01-15,skipped,course
E160,EV005,2025-02-15,skipped,course
E160,EV006,2025-03-15,completed,course
E160,EV007,2025-04-15,skipped,mentoring
E160,EV008,2025-05-15,skipped,mentoring
E160,EV009,2025-06-15,completed,mentoring
E160,EV010,2025-07-15,skipped,workshop
E160,EV011,2025-08-15,skipped,workshop
E160,EV012,2025-09-15,completed,workshop
E160,EV013,2025-10-15,skipped,course
E160,EV014,2025-11-15,skipped,course
E160,EV015,2025-12-15,completed,course
E160,EV016,2026-01-15,skipped,mentoring
E160,EV017,2026-02-15,skipped,mentoring
E160,EV018,2026-03-15,completed,mentoring
E160,EV019,2026-04-15,skipped,workshop
E160,EV020,2026-05-15,skipped,workshop
E160,EV021,2026-06-15,completed,workshop
E160,EV022,2026-07-15,skipped,course
E160,EV023,2026-08-15,skipped,course
E161,EV001,2024-09-15,completed,workshop
E161,EV002,2024-10-15,skipped,workshop
E161,EV003,2024-11-15,skipped,workshop
E161,EV004,2024-12-15,completed,course
E161,EV005,2025-01-15,skipped,course
E161,EV006,2025-02-15,skipped,course
E161,EV007,2025-03-15,completed,mentoring
E161,EV008,2025-04-15,skipped,mentoring
E161,EV009,2025-05-15,skipped,mentoring
E161,EV010,2025-06-15,completed,workshop
E161,EV011,2025-07-15,skipped,workshop
E161,EV012,2025-08-15,skipped,workshop
E161,EV013,2025-09-15,completed,course
E161,EV014,2025-10-15,skipped,course
E161,EV015,2025-11-15,skipped,course
E161,EV016,2025-12-15,completed,mentoring
E161,EV017,2026-01-15,skipped,mentoring
E161,EV018,2026-02-15,skipped,mentoring
E161,EV019,2026-03-15,completed,workshop
E161,EV020,2026-04-15,skipped,workshop
E161,EV021,2026-05-15,skipped,workshop
E161,EV022,2026-06-15,completed,course
E161,EV023,2026-07-15,skipped,course
E161,EV024,2026-08-15,skipped,course
E162,EV002,2024-09-15,completed,workshop
E162,EV003,2024-10-15,skipped,workshop
E162,EV004,2024-11-15,skipped,course
E162,EV005,2024-12-15,completed,course
E162,EV006,2025-01-15,skipped,course
E162,EV007,2025-02-15,skipped,mentoring
E162,EV008,2025-03-15,completed,mentoring
E162,EV009,2025-04-15,skipped,mentoring
E162,EV010,2025-05-15,skipped,workshop
E162,EV011,2025-06-15,completed,workshop
E162,EV012,2025-07-15,skipped,workshop
E162,EV013,2025-08-15,skipped,course
E162,EV014,2025-09-15,completed,course
E162,EV015,2025-10-15,skipped,course
E162,EV016,2025-11-15,skipped,mentoring
E162,EV017,2025-12-15,completed,mentoring
E162,EV018,2026-01-15,skipped,mentoring
E162,EV019,2026-02-15,skipped,workshop
E162,EV020,2026-03-15,completed,workshop
E162,EV021,2026-04-15,skipped,workshop
E162,EV022,2026-05-15,skipped,course
E162,EV023,2026-06-15,completed,course
E162,EV024,2026-07-15,skipped,course
E162,EV025,2026-08-15,skipped,mentoring
E163,EV003,2024-09-15,completed,workshop
E163,EV004,2024-10-15,skipped,course
E163,EV005,2024-11-15,skipped,course
E163,EV006,2024-12-15,completed,course
E163,EV007,2025-01-15,skipped,mentoring
E163,EV008,2025-02-15,skipped,mentoring
E163,EV009,2025-03-15,completed,mentoring
E163,EV010,2025-04-15,skipped,workshop
E163,EV011,2025-05-15,skipped,workshop
E163,EV012,2025-06-15,completed,workshop
E163,EV013,2025-07-15,skipped,course
E163,EV014,2025-08-15,skipped,course
E163,EV015,2025-09-15,completed,course
E163,EV016,2025-10-15,skipped,mentoring
E163,EV017,2025-11-15,skipped,mentoring
E163,EV018,2025-12-15,completed,mentoring
E163,EV019,2026-01-15,skipped,workshop
E163,EV020,2026-02-15,skipped,workshop
E163,EV021,2026-03-15,completed,workshop
E163,EV022,2026-04-15,skipped,course
E163,EV023,2026-05-15,skipped,course
E163,EV024,2026-06-15,completed,course
E163,EV025,2026-07-15,skipped,mentoring
E163,EV026,2026-08-15,skipped,mentoring
E164,EV004,2024-09-15,completed,course
E164,EV005,2024-10-15,skipped,course
E164,EV006,2024-11-15,skipped,course
E164,EV007,2024-12-15,completed,mentoring
E164,EV008,2025-01-15,skipped,mentoring
E164,EV009,2025-02-15,skipped,mentoring
E164,EV010,2025-03-15,completed,workshop
E164,EV011,2025-04-15,skipped,workshop
E164,EV012,2025-05-15,skipped,workshop
E164,EV013,2025-06-15,completed,course
E164,EV014,2025-07-15,skipped,course
E164,EV015,2025-08-15,skipped,course
E164,EV016,2025-09-15,completed,mentoring
E164,EV017,2025-10-15,skipped,mentoring
E164,EV018,2025-11-15,skipped,mentoring
E164,EV019,2025-12-15,completed,workshop
E164,EV020,2026-01-15,skipped,workshop
E164,EV021,2026-02-15,skipped,workshop
E164,EV022,2026-03-15,completed,course
E164,EV023,2026-04-15,skipped,course
E164,EV024,2026-05-15,skipped,course
E164,EV025,2026-06-15,completed,mentoring
E164,EV026,2026-07-15,skipped,mentoring
E164,EV027,2026-08-15,skipped,mentoring
E165,EV005,2024-09-15,completed,course
E165,EV006,2024-10-15,skipped,course
E165,EV007,2024-11-15,skipped,mentoring
E165,EV008,2024-12-15,completed,mentoring
E165,EV009,2025-01-15,skipped,mentoring
E165,EV010,2025-02-15,skipped,workshop
E165,EV011,2025-03-15,completed,workshop
E165,EV012,2025-04-15,skipped,workshop
E165,EV013,2025-05-15,skipped,course
E165,EV014,2025-06-15,completed,course
E165,EV015,2025-07-15,skipped,course
E165,EV016,2025-08-15,skipped,mentoring
E165,EV017,2025-09-15,completed,mentoring
E165,EV018,2025-10-15,skipped,mentoring
E165,EV019,2025-11-15,skipped,workshop
E165,EV020,2025-12-15,completed,workshop
E165,EV021,2026-01-15,skipped,workshop
E165,EV022,2026-02-15,skipped,course
E165,EV023,2026-03-15,completed,course
E165,EV024,2026-04-15,skipped,course
E165,EV025,2026-05-15,skipped,mentoring
E165,EV026,2026-06-15,completed,mentoring
E165,EV027,2026-07-15,skipped,mentoring
E165,EV028,2026-08-15,skipped,workshop
E166,EV006,2024-09-15,completed,course
E166,EV007,2024-10-15,skipped,mentoring
E166,EV008,2024-11-15,skipped,mentoring
E166,EV009,2024-12-15,completed,mentoring
E166,EV010,2025-01-15,skipped,workshop
E166,EV011,2025-02-15,skipped,workshop
E166,EV012,2025-03-15,completed,workshop
E166,EV013,2025-04-15,skipped,course
E166,EV014,2025-05-15,skipped,course
E166,EV015,2025-06-15,completed,course
E166,EV016,2025-07-15,skipped,mentoring
E166,EV017,2025-08-15,skipped,mentoring
E166,EV018,2025-09-15,completed,mentoring
E166,EV019,2025-10-15,skipped,workshop
E166,EV020,2025-11-15,skipped,workshop
E166,EV021,2025-12-15,completed,workshop
E166,EV022,2026-01-15,skipped,course
E166,EV023,2026-02-15,skipped,course
E166,EV024,2026-03-15,completed,course
E166,EV025,2026-04-15,skipped,mentoring
E166,EV026,2026-05-15,skipped,mentoring
E166,EV027,2026-06-15,completed,mentoring
E166,EV028,2026-07-15,skipped,workshop
E166,EV029,2026-08-15,skipped,workshop
E167,EV007,2024-09-15,completed,mentoring
E167,EV008,2024-10-15,skipped,mentoring
E167,EV009,2024-11-15,skipped,mentoring
E167,EV010,2024-12-15,completed,workshop
E167,EV011,2025-01-15,skipped,workshop
E167,EV012,2025-02-15,skipped,workshop
E167,EV013,2025-03-15,completed,course
E167,EV014,2025-04-15,skipped,course
E167,EV015,2025-05-15,skipped,course
E167,EV016,2025-06-15,completed,mentoring
E167,EV017,2025-07-15,skipped,mentoring
E167,EV018,2025-08-15,skipped,mentoring
E167,EV019,2025-09-15,completed,workshop
E167,EV020,2025-10-15,skipped,workshop
E167,EV021,2025-11-15,skipped,workshop
E167,EV022,2025-12-15,completed,course
E167,EV023,2026-01-15,skipped,course
E167,EV024,2026-02-15,skipped,course
E167,EV025,2026-03-15,completed,mentoring
E167,EV026,2026-04-15,skipped,mentoring
E167,EV027,2026-05-15,skipped,mentoring
E167,EV028,2026-06-15,completed,workshop
E167,EV029,2026-07-15,skipped,workshop
E167,EV030,2026-08-15,skipped,workshop
E168,EV008,2024-09-15,completed,mentoring
E168,EV009,2024-10-15,skipped,mentoring
E168,EV010,2024-11-15,skipped,workshop
E168,EV011,2024-12-15,completed,workshop
E168,EV012,2025-01-15,skipped,workshop
E168,EV013,2025-02-15,skipped,course
E168,EV014,2025-03-15,completed,course
E168,EV015,2025-04-15,skipped,course
E168,EV016,2025-05-15,skipped,mentoring
E168,EV017,2025-06-15,completed,mentoring
E168,EV018,2025-07-15,skipped,mentoring
E168,EV019,2025-08-15,skipped,workshop
E168,EV020,2025-09-15,completed,workshop
E168,EV021,2025-10-15,skipped,workshop
E168,EV022,2025-11-15,skipped,course
E168,EV023,2025-12-15,completed,course
E168,EV024,2026-01-15,skipped,course
E168,EV025,2026-02-15,skipped,mentoring
E168,EV026,2026-03-15,completed,mentoring
E168,EV027,2026-04-15,skipped,mentoring
E168,EV028,2026-05-15,skipped,workshop
E168,EV029,2026-06-15,completed,workshop
E168,EV030,2026-07-15,skipped,workshop
E168,EV031,2026-08-15,skipped,course
E169,EV009,2024-09-15,completed,mentoring
E169,EV010,2024-10-15,skipped,workshop
E169,EV011,2024-11-15,skipped,workshop
E169,EV012,2024-12-15,completed,workshop
E169,EV013,2025-01-15,skipped,course
E169,EV014,2025-02-15,skipped,course
E169,EV015,2025-03-15,completed,course
E169,EV016,2025-04-15,skipped,mentoring
E169,EV017,2025-05-15,skipped,mentoring
E169,EV018,2025-06-15,completed,mentoring
E169,EV019,2025-07-15,skipped,workshop
E169,EV020,2025-08-15,skipped,workshop
E169,EV021,2025-09-15,completed,workshop
E169,EV022,2025-10-15,skipped,course
E169,EV023,2025-11-15,skipped,course
E169,EV024,2025-12-15,completed,course
E169,EV025,2026-01-15,skipped,mentoring
E169,EV026,2026-02-15,skipped,mentoring
E169,EV027,2026-03-15,completed,mentoring
E169,EV028,2026-04-15,skipped,workshop
E169,EV029,2026-05-15,skipped,workshop
E169,EV030,2026-06-15,completed,workshop
E169,EV031,2026-07-15,skipped,course
E169,EV032,2026-08-15,skipped,course
E170,EV010,2024-09-15,completed,workshop
E170,EV011,2024-10-15,skipped,workshop
E170,EV012,2024-11-15,skipped,workshop
E170,EV013,2024-12-15,completed,course
E170,EV014,2025-01-15,skipped,course
E170,EV015,2025-02-15,skipped,course
E170,EV016,2025-03-15,completed,mentoring
E170,EV017,2025-04-15,skipped,mentoring
E170,EV018,2025-05-15,skipped,mentoring
E170,EV019,2025-06-15,completed,workshop
E170,EV020,2025-07-15,skipped,workshop
E170,EV021,2025-08-15,skipped,workshop
E170,EV022,2025-09-15,completed,course
E170,EV023,2025-10-15,skipped,course
E170,EV024,2025-11-15,skipped,course
E170,EV025,2025-12-15,completed,mentoring
E170,EV026,2026-01-15,skipped,mentoring
E170,EV027,2026-02-15,skipped,mentoring
E170,EV028,2026-03-15,completed,workshop
E170,EV029,2026-04-15,skipped,workshop
E170,EV030,2026-05-15,skipped,workshop
E170,EV031,2026-06-15,completed,course
E170,EV032,2026-07-15,skipped,course
E170,EV033,2026-08-15,skipped,course
E171,EV011,2024-09-15,completed,workshop
E171,EV012,2024-10-15,skipped,workshop
E171,EV013,2024-11-15,skipped,course
E171,EV014,2024-12-15,completed,course
E171,EV015,2025-01-15,skipped,course
E171,EV016,2025-02-15,skipped,mentoring
E171,EV017,2025-03-15,completed,mentoring
E171,EV018,2025-04-15,skipped,mentoring
E171,EV019,2025-05-15,skipped,workshop
E171,EV020,2025-06-15,completed,workshop
E171,EV021,2025-07-15,skipped,workshop
E171,EV022,2025-08-15,skipped,course
E171,EV023,2025-09-15,completed,course
E171,EV024,2025-10-15,skipped,course
E171,EV025,2025-11-15,skipped,mentoring
E171,EV026,2025-12-15,completed,mentoring
E171,EV027,2026-01-15,skipped,mentoring
E171,EV028,2026-02-15,skipped,workshop
E171,EV029,2026-03-15,completed,workshop
E171,EV030,2026-04-15,skipped,workshop
E171,EV031,2026-05-15,skipped,course
E171,EV032,2026-06-15,completed,course
E171,EV033,2026-07-15,skipped,course
E171,EV034,2026-08-15,skipped,mentoring
E172,EV012,2024-09-15,completed,workshop
E172,EV013,2024-10-15,skipped,course
E172,EV014,2024-11-15,skipped,course
E172,EV015,2024-12-15,completed,course
E172,EV016,2025-01-15,skipped,mentoring
E172,EV017,2025-02-15,skipped,mentoring
E172,EV018,2025-03-15,completed,mentoring
E172,EV019,2025-04-15,skipped,workshop
E172,EV020,2025-05-15,skipped,workshop
E172,EV021,2025-06-15,completed,workshop
E172,EV022,2025-07-15,skipped,course
E172,EV023,2025-08-15,skipped,course
E172,EV024,2025-09-15,completed,course
E172,EV025,2025-10-15,skipped,mentoring
E172,EV026,2025-11-15,skipped,mentoring
E172,EV027,2025-12-15,completed,mentoring
E172,EV028,2026-01-15,skipped,workshop
E172,EV029,2026-02-15,skipped,workshop
E172,EV030,2026-03-15,completed,workshop
E172,EV031,2026-04-15,skipped,course
E172,EV032,2026-05-15,skipped,course
E172,EV033,2026-06-15,completed,course
E172,EV034,2026-07-15,skipped,mentoring
E172,EV035,2026-08-15,skipped,mentoring
E173,EV013,2024-09-15,completed,course
E173,EV014,2024-10-15,skipped,course
E173,EV015,2024-11-15,skipped,course
E173,EV016,2024-12-15,completed,mentoring
E173,EV017,2025-01-15,skipped,mentoring
E173,EV018,2025-02-15,skipped,mentoring
E173,EV019,2025-03-15,completed,workshop
E173,EV020,2025-04-15,skipped,workshop
E173,EV021,2025-05-15,skipped,workshop
E173,EV022,2025-06-15,completed,course
E173,EV023,2025-07-15,skipped,course
E173,EV024,2025-08-15,skipped,course
E173,EV025,2025-09-15,completed,mentoring
E173,EV026,2025-10-15,skipped,mentoring
E173,EV027,2025-11-15,skipped,mentoring
E173,EV028,2025-12-15,completed,workshop
E173,EV029,2026-01-15,skipped,workshop
E173,EV030,2026-02-15,skipped,workshop
E173,EV031,2026-03-15,completed,course
E173,EV032,2026-04-15,skipped,course
E173,EV033,2026-05-15,skipped,course
E173,EV034,2026-06-15,completed,mentoring
E173,EV035,2026-07-15,skipped,mentoring
E173,EV036,2026-08-15,skipped,mentoring
E174,EV014,2024-09-15,completed,course
E174,EV015,2024-10-15,skipped,course
E174,EV016,2024-11-15,skipped,mentoring
E174,EV017,2024-12-15,completed,mentoring
E174,EV018,2025-01-15,skipped,mentoring
E174,EV019,2025-02-15,skipped,workshop
E174,EV020,2025-03-15,completed,workshop
E174,EV021,2025-04-15,skipped,workshop
E174,EV022,2025-05-15,skipped,course
E174,EV023,2025-06-15,completed,course
E174,EV024,2025-07-15,skipped,course
E174,EV025,2025-08-15,skipped,mentoring
E174,EV026,2025-09-15,completed,mentoring
E174,EV027,2025-10-15,skipped,mentoring
E174,EV028,2025-11-15,skipped,workshop
E174,EV029,2025-12-15,completed,workshop
E174,EV030,2026-01-15,skipped,workshop
E174,EV031,2026-02-15,skipped,course
E174,EV032,2026-03-15,completed,course
E174,EV033,2026-04-15,skipped,course
E174,EV034,2026-05-15,skipped,mentoring
E174,EV035,2026-06-15,completed,mentoring
E174,EV036,2026-07-15,skipped,mentoring
E174,EV037,2026-08-15,skipped,workshop
E175,EV015,2024-09-15,completed,course
E175,EV016,2024-10-15,skipped,mentoring
E175,EV017,2024-11-15,skipped,mentoring
E175,EV018,2024-12-15,completed,mentoring
E175,EV019,2025-01-15,skipped,workshop
E175,EV020,2025-02-15,skipped,workshop
E175,EV021,2025-03-15,completed,workshop
E175,EV022,2025-04-15,skipped,course
E175,EV023,2025-05-15,skipped,course
E175,EV024,2025-06-15,completed,course
E175,EV025,2025-07-15,skipped,mentoring
E175,EV026,2025-08-15,skipped,mentoring
E175,EV027,2025-09-15,completed,mentoring
E175,EV028,2025-10-15,skipped,workshop
E175,EV029,2025-11-15,skipped,workshop
E175,EV030,2025-12-15,completed,workshop
E175,EV031,2026-01-15,skipped,course
E175,EV032,2026-02-15,skipped,course
E175,EV033,2026-03-15,completed,course
E175,EV034,2026-04-15,skipped,mentoring
E175,EV035,2026-05-15,skipped,mentoring
E175,EV036,2026-06-15,completed,mentoring
E175,EV037,2026-07-15,skipped,workshop
E175,EV038,2026-08-15,skipped,workshop
E176,EV016,2024-09-15,completed,mentoring
E176,EV017,2024-10-15,skipped,mentoring
E176,EV018,2024-11-15,skipped,mentoring
E176,EV019,2024-12-15,completed,workshop
E176,EV020,2025-01-15,skipped,workshop
E176,EV021,2025-02-15,skipped,workshop
E176,EV022,2025-03-15,completed,course
E176,EV023,2025-04-15,skipped,course
E176,EV024,2025-05-15,skipped,course
E176,EV025,2025-06-15,completed,mentoring
E176,EV026,2025-07-15,skipped,mentoring
E176,EV027,2025-08-15,skipped,mentoring
E176,EV028,2025-09-15,completed,workshop
E176,EV029,2025-10-15,skipped,workshop
E176,EV030,2025-11-15,skipped,workshop
E176,EV031,2025-12-15,completed,course
E176,EV032,2026-01-15,skipped,course
E176,EV033,2026-02-15,skipped,course
E176,EV034,2026-03-15,completed,mentoring
E176,EV035,2026-04-15,skipped,mentoring
E176,EV036,2026-05-15,skipped,mentoring
E176,EV037,2026-06-15,completed,workshop
E176,EV038,2026-07-15,skipped,workshop
E176,EV039,2026-08-15,skipped,workshop
E177,EV017,2024-09-15,completed,mentoring
E177,EV018,2024-10-15,skipped,mentoring
E177,EV019,2024-11-15,skipped,workshop
E177,EV020,2024-12-15,completed,workshop
E177,EV021,2025-01-15,skipped,workshop
E177,EV022,2025-02-15,skipped,course
E177,EV023,2025-03-15,completed,course
E177,EV024,2025-04-15,skipped,course
E177,EV025,2025-05-15,skipped,mentoring
E177,EV026,2025-06-15,completed,mentoring
E177,EV027,2025-07-15,skipped,mentoring
E177,EV028,2025-08-15,skipped,workshop
E177,EV029,2025-09-15,completed,workshop
E177,EV030,2025-10-15,skipped,workshop
E177,EV031,2025-11-15,skipped,course
E177,EV032,2025-12-15,completed,course
E177,EV033,2026-01-15,skipped,course
E177,EV034,2026-02-15,skipped,mentoring
E177,EV035,2026-03-15,completed,mentoring
E177,EV036,2026-04-15,skipped,mentoring
E177,EV037,2026-05-15,skipped,workshop
E177,EV038,2026-06-15,completed,workshop
E177,EV039,2026-07-15,skipped,workshop
E177,EV040,2026-08-15,skipped,course
E178,EV018,2024-09-15,completed,mentoring
E178,EV019,2024-10-15,skipped,workshop
E178,EV020,2024-11-15,skipped,workshop
E178,EV021,2024-12-15,completed,workshop
E178,EV022,2025-01-15,skipped,course
E178,EV023,2025-02-15,skipped,course
